time,leptin
0.8035303146584774, 2.5519953952417493
4.828856485034532, 2.235993860322334
8.84047801776121, 3.0650148010086617
12.783576362240982, 3.6191481197237145
16.773818660234618, 6.234404122355005
20.81833132331981, 4.315371121587545
24.860651244381096, 2.5795417169170047
28.885429229251173, 2.3093410810218176
32.898147132989806, 3.046760223659687
36.8406972919636, 3.64669444139897
40.83093958995724, 6.26195044403026
44.875452253042425, 4.342917443262801
